item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q112674359,Mohamed Ibrahim,Q112325294,Minister of Investment and International Cooperation,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674359-9C68A087-39FE-4F65-8640-9A4A8D98DE0A
Q112674360,Yasser Abbas Mohamed Ali,Q112325296,Minister of Irrigation and Water Resources,2019-09-08,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674360-FAFC6F65-74C8-461A-B855-9D3B42942805
Q112674361,Alam al-Din Abdallah Abashar,Q112674296,Minister of Livestock and Fisheries,2019-10-15,2020-07-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674361-F6F85309-4E9B-4079-A6DB-192C6E29063E
Q112674362,Adil Idris,Q112674296,Minister of Livestock and Fisheries,2020-07-09,2021-02-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674362-FAE9FBEE-D6F1-4973-BCEC-83E64AD6331B
Q112674363,Hafez Nabi,Q112674296,Minister of Livestock and Fisheries,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674363-0D476A8E-8E4F-4531-BE07-8138DC2D2C06
Q112674364,Mohamed Abunumou,Q112325301,Minister of Mining,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674364-AC8C8FC2-406E-484C-BC04-BD88805F0F30
Q112674365,Nasr al-Din Mufreh,Q112325308,Minister of Religious Affairs,2019-09-08,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674365-5AF57A01-147B-4206-A8AA-DA8D2FBAB895
Q112674366,Mutasim Ahmed Saleh,Q112325311,Minister of Social Development,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674366-14EFF302-4F3A-4644-A345-33E11F490D48
Q112674367,Ali Jido,Q112325315,Minister of Trade,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674367-99732738-A930-4A64-96BF-436CB92D88D3
Q112674368,Yousef El Dai,Q112325322,Minister of Youth and Sports,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q112674368-1A5C9188-EB0E-402C-945C-655709BE7AFD
Q20635399,Gibril Ibrahim,Q105926147,Minister of Finance and Economy,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q20635399-BA8F943C-2A92-4BA7-AE91-947D48CB113E
Q27654948,Abdalla Hamdok,Q30100623,Prime Minister of Sudan,2021-11-21,2022-01-02,,,Q27654948-114AED0E-6F6A-4D9D-ACD6-359DE374D7F9
Q27654948,Abdalla Hamdok,Q30100623,Prime Minister of Sudan,2019-08-21,2021-10-25,,,Q27654948-270e7996-4b95-4727-b044-606ef021bb42
Q5431080,Faisal Mohamed Saleh,Q112325276,Minister of Culture and Information,2019-09-08,2021-02-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q5431080-947F3BBC-240E-4098-BECD-12D28308D0FF
Q63145660,Mohamed Hamdan Daglo,Q112315913,Deputy Chairman of the Sovereignty Council,2019-08-21,2021-10-24,,,Q63145660-54379309-A3D0-4C39-9F03-720164230F9B
Q67162677,Intisar el-Zein Soughayroun,Q111192544,Minister of Higher Education,2019-09-08,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q67162677-ECD0BFC9-AC8A-466D-AAD3-49123E821804
Q67163842,Wala'a Essam al-Boushi,Q112325322,Minister of Youth and Sports,2019-09-08,2021-02-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q67163842-E8BEE625-21CC-4F67-A432-ECF9ECACDEDC
Q67201470,Asma Mohamed Abdalla,Q109984815,Minister of Foreign Affairs,2019-09-08,2020-07-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q67201470-A3176C0B-9E1C-4603-894E-968367E0F70E
Q67222756,Lena el-Sheikh Mahjoub,Q112325298,Minister of Labour and Administrative Reform,2019-09-08,2021-02-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q67222756-E847FE1B-C0A3-4A0E-9444-485CA8F94B7B
Q7090105,Omer Ismail,Q109984815,Minister of Foreign Affairs,2020-07-09,2021-02-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q7090105-ADBB5D35-AFE4-490E-A813-CACBEBF05FF2
Q80189081,Nasreldin Abdelbari,Q112325297,Minister of Justice,2019-09-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q80189081-74656B9F-3E75-42DF-829A-77C8B6A97C0C
Q88511256,Jamal Aldin Omar,Q85851442,Minister of Defence,2019-09-08,2020-03-25,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q88511256-5E83C732-E9DA-4F0E-BE25-A767E7F80333
Q92098489,Mariam al-Mahdi,Q109984815,Minister of Foreign Affairs,2021-02-09,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q92098489-B8049A7E-FC84-4F48-853C-F7468526880C
Q96060568,Yassin Ibrahim Yassin,Q85851442,Minister of Defence,2020-06-02,,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q96060568-41470932-7F44-4A3D-9571-121F78B6329A
Q96632057,Ibrahim Elbadawi,Q105926147,Minister of Finance and Economy,2019-09-08,2020-07-09,https://en.wikipedia.org/wiki/Cabinet_of_Sudan,2022-06-23,Q96632057-f7e62a52-47fd-e84c-6e7c-247cd9ab241b
