item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112729764,Caguor Aduong Manyang,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729764-8EE5E5BE-32A1-4A48-B32A-7435466BEFCB
Q112729765,Cecilia Achuil Mathew,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729765-2CC9B5BA-418A-450A-AB7B-89D7A9ED142A
Q112729767,Daniel Dhieu Matuet,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729767-B26EE391-2929-40AD-86E8-D43625939B53
Q112729768,David Allemy Poru,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729768-F0EE86D7-57E9-4449-813E-B47094964799
Q112729769,David Thil Chol,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729769-6B58C4B7-CEC8-4F3F-A3ED-168D3693C433
Q112729770,Deng Chol Deng,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729770-1963AB6D-13C6-497B-82E8-FE2EE7D7E95E
Q112729771,Deng Goch Ayuel,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729771-FE58BDE2-12A2-4957-96AE-822EAEE6AEDC
Q112729773,Deng Tong Kuol,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729773-4D672C08-B6E3-41D9-9D8E-B806009B492A
Q112729776,Elia Ullan Jongo Wako,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729776-9F88627B-7C16-47E1-8843-49D1DB64F3FA
Q112729777,Elizabeth John Kuol,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729777-23E5BB80-7E06-4DCC-A2BE-77CEC63A94CF
Q112729778,Eloren Allen Kulem,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729778-62400A35-9759-4567-9C70-DC7426F367EA
Q112729780,Fatima Kur Chol,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729780-4479AA1F-D734-41A4-9E45-8B2738AE063F
Q112729787,George Andrea Juma,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729787-9EEB6A99-0FA1-4532-9903-FCC6DDDF2C08
Q112729788,George Bureng Nyombe,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729788-037ACA0F-397B-4972-AC4A-BD6A9CFA325C
Q112729791,Goc Makuac Mayol,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729791-1F010898-488D-4A81-9227-0F981851316A
Q112729792,Imelda Modi Tartisio,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729792-7CA7C53B-1A0B-4DC7-944E-44BD3A041638
Q112729794,Jacob Duang Wan,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729794-E87B3492-F0C9-436C-818E-9549784B417F
Q112729796,Jamal Juma Kakaya,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729796-EC55B557-8BBC-4AF7-815A-4573C2C9948E
Q112729797,Jamal Lomongin Peter,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729797-91DF6887-C785-454D-87CB-F4F4D6E6FB44
Q112729798,James Aguer Alij,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729798-9F3E0826-F399-469C-9453-76F44F0AF7FA
Q112729799,James Angelo Celerino,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729799-D6D41F72-09CA-4704-931E-F249CECE3338
Q112729801,John Agany Deng,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729801-5C3831B6-6668-4C0A-B22D-6F3B9D0D0600
Q112729802,John Badeng Chan,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729802-296A1703-ACDA-42DF-A411-1FFFE30E74BE
Q112729803,John Gatnyai Thot,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729803-6EB712F3-9DB7-405C-A795-6086D3E020D3
Q112729813,Johnson Ollami,Q15980873,SPLM-DC,,,2010-05-24,2011-07-10,,Q112729813-F415E99F-6463-4A4C-9CDD-8C5A2879334F
Q112729814,Jok Jak Bom,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729814-12155637-CF71-486C-BE2F-FD6F01192759
Q112729815,Jongkuc Johnson Kulang,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729815-492C619E-CF7A-4AD0-AC5C-56EE9E765A64
Q112729816,Joseph Dilli Lupara,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729816-7A1F9213-E8FB-4EAF-A0AA-A8BDC02E7DC2
Q112729817,Joseph Mathuc Mou,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729817-5316654B-B3B7-42E3-962C-48849A90F044
Q112729819,Justin Erat Kerepi,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729819-A9CC72F0-B849-41A9-86DB-2BADA718A33F
Q112729820,Justin Joseph Marona,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729820-ECE18C6F-2B52-48CE-A199-DDDD9A3EBAAB
Q112729821,Ketura Yona Ambara,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729821-2BB1312F-F804-4ED2-A69A-312958CF395C
Q112729822,Kuol Lual Awan,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729822-F1A9587F-7013-4647-B9AA-1973DAFA5049
Q112729823,Lang Tap Lam,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729823-1F09BC0E-8425-4BEC-91C6-70D17A91B050
Q112729824,Lazarous Permena Farajalla,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729824-47767183-DB43-4C93-B64C-9D84006A4426
Q112729825,Lidia Jok Chol,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729825-104A4172-6744-4812-AE2D-72F99D6BCDAB
Q112729826,Lilly Kiden Eluzaya,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729826-B836291B-2A6D-491D-AEE9-CDF1F65641B7
Q112729827,Lual Achuek Deng,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729827-97BA68CF-23BC-426D-A34B-9DB64C392D41
Q112729829,Luis Wille Atiol,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729829-2D872278-6920-4A59-BEAF-B6CE0BC4316E
Q112729830,Majok Dau Chol Lak,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729830-90519B4F-9F68-429F-8187-92696242D2E8
Q112729832,Maker Thiong Maal,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729832-74F69C2D-A1F8-4148-95F4-22A0F1370C3E
Q112729835,Marko Lolibas Lojore,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729835-B3F87F68-5F33-44D8-9AB6-CBCBA6B323C0
Q112729837,Mary Nyiyom Lual,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729837-3FDB834C-CA93-4F87-BF06-3D800C20435C
Q112729838,Mary Yual Badeng,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729838-D5C512E8-316D-4400-8ABF-57599685503E
Q112729839,Mathias Loye Obura,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729839-D4836C46-1E6C-47CA-81B7-72BEF21F49DA
Q48975135,Mayiik Ayii Deng,Q459960,SPLM,,,2010-05-24,2011-07-10,male,Q48975135-68B0ACB4-EA57-4EC2-958C-70D70EDCF82E
Q112729840,Michael Chot Lul,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729840-AADB1AF4-916E-4AC9-A778-8879B9E44274
Q112729841,Michael Rut Koryom,Q1471945,NCP,,,2010-05-24,2011-07-10,,Q112729841-081B2910-C1F6-495B-A8E8-5DC78FC74B61
Q112729842,Munira Abdalwahab,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729842-B9247DED-3DF2-4F1B-BA78-A2096DE80B22
Q112729843,Murad Meseka Dourania,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729843-7F930CD8-B352-476A-A909-37FEBD908422
Q112685866,Nadia Arop Dudi,Q459960,SPLM,,,2010-05-24,2011-07-10,female,Q112685866-17DB4AA0-D6DA-4DA5-B016-33F8A3A7F1F4
Q112729845,Nadia Mahajuob Babiker,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729845-9FF85C66-A3D6-44DA-9B58-2EB7795266D5
Q112729846,Natire Ann Grace,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729846-82153404-29F7-459C-B1FB-75D3E0F88461
Q112729848,Oliver Mori Benjamin,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729848-FE47ED41-CE75-4B18-8632-B8D1F3A6DE2C
Q112729850,Pasquale Clement Batali,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729850-A7CEA23A-8D56-4E20-B06F-A97A11241F74
Q112729851,Paul Lotabu Mana,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729851-C0639C30-AF47-41DF-BF40-C3220B62FF07
Q112729852,Paul Yoane Bonju,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729852-085CE04B-6308-4C46-8E9B-365DFE72A5B5
Q112729859,Puok Bol Mut,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729859-7DBE1F77-DA00-4E44-9CA7-44FED5F100C3
Q112729860,Ramadan Hassen Laku,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729860-68B08DA8-41FD-43D8-840D-E2FE1714C8B2
Q112729861,Rashid Adam Alallah,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729861-BED34D5B-443C-4F9F-9E9B-E634D797E179
Q112729863,Rebecca Aluel Mayor,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729863-E2534093-0686-4583-A856-902F62AFA363
Q112729864,Remzi Monyping Cier,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729864-617D0F75-7291-4B6B-B183-5C71DECCBB70
Q16204805,Riek Gai Kok,Q1471945,NCP,,,2010-05-24,2011-07-10,male,Q16204805-FBE8554D-D070-49B1-B1CF-CD1440FF1EB0
Q112729865,Rose Adau Deng,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729865-6075CE4A-4C6E-498E-A35D-BFE6EE2ACCF3
Q112729867,Salih Saeed Uko,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729867-21A77F7C-4F7C-48CD-8F29-7D7FB56E9B14
Q112729868,Samson Ezekiel Ndiko,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729868-3DFFDDCD-A6A4-4C26-B72D-0B8A8DDEAEA4
Q112729873,Siro Garjuok Marino,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729873-65444D50-7469-441E-9A5A-FC6AE9797038
Q112729876,Suzan Solomon Mamur,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729876-57B5B3CF-566A-4FED-885C-A5D13659985C
Q112729878,Thomas Wani Kundu,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729878-A7B3AA11-405B-46CC-8E5B-1DE2CF628B57
Q112729879,Tut Kew Gatluak,Q1471945,NCP,,,2010-05-24,2011-07-10,,Q112729879-5BAA7879-239C-4CC5-B38F-4F4E0C8FFB2C
Q112729881,Veronica Luis Renzi,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729881-A3F6A9AF-01DD-4CA8-A1DD-7A5D9BFF3A44
Q112729882,Veronica Rodento Onzi,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729882-813E03FD-119A-4BD3-9B7E-37B23EE7AE25
Q112712525,Wek Mamer Kuol,Q459960,SPLM,,,2010-05-24,2011-07-10,male,Q112712525-22036C27-5C55-45AE-A4A9-49F6076427C7
Q112729883,William Ajel Deng Gai,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729883-0F0B2FBE-7FD3-4E16-9F23-4DB923720AA0
Q112729886,Wol Deng Aleu,Q459960,SPLM,,,2010-05-24,2011-07-10,,Q112729886-D70F4B98-7313-464C-995E-518D92D2C93D
